:ID,name:string,aliases:string[],:LABEL,n_mentions:int,x:float,y:float,component:int,statement_zh:string,courtesy_name:string,birth_year:string,death_year:string,native_place:string,author:string,year:string,topic:string,proposed_by:string,modality:string,descriptor:string,channel:string,triple_burner:string,nature:string,note:string
Doctrine_a45a9d0c57,对伤寒治疗开郁为先，为邪留出路，分步逐邪，以通为补,,Doctrine,1,-0.74165,0.19362,0,对伤寒治疗开郁为先，为邪留出路，分步逐邪，以通为补,,,,,,,伤寒治疗,俞根初,,,,,,
Doctrine_18e8bd4719,对温病诊断中采用观目、按胸腹特色诊法,,Doctrine,1,-0.78965,0.31949,0,对温病诊断中采用观目、按胸腹特色诊法,,,,,,,温病诊断,俞根初,,,,,,
Doctrine_63cc668400,治疗寒温并用以轻见长，温病瘥后调理诸法齐全,,Doctrine,1,-0.82623,0.33651,0,治疗寒温并用以轻见长，温病瘥后调理诸法齐全,,,,,,,温病治疗,俞根初,,,,,,
Doctrine_c24f9ebc3c,辨六经之行层与三焦之部分以定病位,,Doctrine,1,-0.70526,0.27489,0,辨六经之行层与三焦之部分以定病位,,,,,,,辨证方法,俞根初,,,,,,
Doctrine_57bd7464e6,辨六经气化之标本中见兼证以定病名,,Doctrine,1,-0.72279,0.19225,0,辨六经气化之标本中见兼证以定病名,,,,,,,辨证方法,俞根初,,,,,,
Doctrine_75fa7712a5,辨邪之盛衰以定病性,,Doctrine,1,-0.72238,0.22973,0,辨邪之盛衰以定病性,,,,,,,辨证方法,俞根初,,,,,,
Doctrine_d91db1d41f,辨证之三化以明疾病的传变,,Doctrine,1,-0.74662,0.17221,0,辨证之三化以明疾病的传变,,,,,,,辨证方法,俞根初,,,,,,
Doctrine_b9d6fd78da,瘥后调理是疾病康复的关键，若瘥后调理不慎，疾病常易反复,,Doctrine,1,-2.20891,0.0473,676,瘥后调理是疾病康复的关键，若瘥后调理不慎，疾病常易反复,,,,,,,瘥后调理,,,,,,,
Doctrine_81cd88105c,方包含病中调护、瘥后药物调理、食物调理、气候调理、起居调理,,Doctrine,1,-0.80303,0.29497,0,方包含病中调护、瘥后药物调理、食物调理、气候调理、起居调理,,,,,,,瘥后调理法,俞根初,,,,,,
Doctrine_559c375c1b,针对病后余邪不清、正气不复、情志不调等问题，采用清余邪、防病复发，扶正气、御邪于外，畅情志、起居有常的方法,,Doctrine,1,-0.72102,0.17953,0,针对病后余邪不清、正气不复、情志不调等问题，采用清余邪、防病复发，扶正气、御邪于外，畅情志、起居有常的方法,,,,,,,瘥后调理方法,俞根初,,,,,,
Doctrine_7c6acf58dd,俞根初将伤寒证治归纳六法，汗法列六法之首,,Doctrine,1,-0.73336,0.2436,0,俞根初将伤寒证治归纳六法，汗法列六法之首,,,,,,,伤寒证治六法,俞根初,,,,,,
Doctrine_99a62bc13a,因时因地因人灵活变通，创立发汗诸法并立方，共有辛温发汗、辛凉发汗、益气发汗、养血发汗、滋阴发汗、助阳发汗、理气发汗、和中,,Doctrine,1,-0.76465,0.29402,0,因时因地因人灵活变通，创立发汗诸法并立方，共有辛温发汗、辛凉发汗、益气发汗、养血发汗、滋阴发汗、助阳发汗、理气发汗、和中发汗、温下发汗、化饮发汗、蠲痰发汗等法,,,,,,,发汗诸法,俞根初,,,,,,
Doctrine_32528e0582,引入气化学说，以水化火化归类阳明证候,,Doctrine,1,-0.76844,0.23097,0,引入气化学说，以水化火化归类阳明证候,,,,,,,阳明证候分类,俞根初,,,,,,
Doctrine_62dc8b1b6f,以水火二化为纲，纲举目张补充阳明证型,,Doctrine,1,-0.76757,0.25481,0,以水火二化为纲，纲举目张补充阳明证型,,,,,,,阳明证型,俞根初,,,,,,
Doctrine_ea75bfb00e,六经证治尤重阳明，清除实邪取道阳明,,Doctrine,1,-0.76577,0.17987,0,六经证治尤重阳明，清除实邪取道阳明,,,,,,,六经证治,俞根初,,,,,,
Doctrine_7934bccb8c,发挥清下二法，对阳明兼证常多法合用,,Doctrine,1,-0.75315,0.3078,0,发挥清下二法，对阳明兼证常多法合用,,,,,,,阳明兼证治法,俞根初,,,,,,
Doctrine_261c49e27e,阳明亦有虚寒证，治法以温脾和胃,,Doctrine,1,-0.81649,0.3313,0,阳明亦有虚寒证，治法以温脾和胃,,,,,,,阳明虚寒证治法,俞根初,,,,,,
Doctrine_30946c8be7,发扬上下病理,,Doctrine,1,-1.58821,-0.20049,0,发扬上下病理,,,,,,,病理,赵晴初,,,,,,
Doctrine_2321600959,分部析病论,,Doctrine,1,-1.48037,-0.27746,0,分部析病论,,,,,,,病论,赵晴初,,,,,,
Doctrine_fcac92c24c,主张轻清养胃,,Doctrine,1,-1.54409,-0.22648,0,主张轻清养胃,,,,,,,治法,赵晴初,,,,,,
Doctrine_ae3a552211,临床注重药性,,Doctrine,1,-1.58423,-0.1544,0,临床注重药性,,,,,,,用药,赵晴初,,,,,,
Doctrine_97572a22ac,论治精细入微,,Doctrine,1,-1.47086,-0.30128,0,论治精细入微,,,,,,,论治,赵晴初,,,,,,
Doctrine_1694a991b7,四诊重望诊,,Doctrine,1,-1.49169,-0.30366,0,四诊重望诊,,,,,,,诊断,赵晴初,,,,,,
Doctrine_fb50a71c82,外感宗六经,,Doctrine,1,-1.54332,-0.28223,0,外感宗六经,,,,,,,诊断,赵晴初,,,,,,
Doctrine_d8892005b5,内伤主虚损,,Doctrine,1,-1.58662,-0.21313,0,内伤主虚损,,,,,,,诊断,赵晴初,,,,,,
Doctrine_42158da978,病机纲阴阳,,Doctrine,1,-1.52524,-0.26068,0,病机纲阴阳,,,,,,,诊断,赵晴初,,,,,,
Doctrine_2d1504b8e5,用药主轻清,,Doctrine,1,-1.50212,-0.3024,0,用药主轻清,,,,,,,诊断,赵晴初,,,,,,
Doctrine_8831ac54a3,治病重护胃,,Doctrine,1,-1.52659,-0.28132,0,治病重护胃,,,,,,,诊断,赵晴初,,,,,,
Doctrine_2fac133bf7,理论上阐明病理独具只眼,,Doctrine,1,-1.53548,-0.263,0,理论上阐明病理独具只眼,,,,,,,理论,赵晴初,,,,,,
Doctrine_b37fe5e7bf,临床上重视胃气赏用药露,,Doctrine,1,-1.55828,-0.20625,0,临床上重视胃气赏用药露,,,,,,,临床,赵晴初,,,,,,
Doctrine_329e861c3c,药物上发明药性注意食禁,,Doctrine,1,-1.58302,-0.19135,0,药物上发明药性注意食禁,,,,,,,药物,赵晴初,,,,,,
Doctrine_3881d9d67e,研究上深入探索与古为新,,Doctrine,1,-1.53323,-0.28945,0,研究上深入探索与古为新,,,,,,,研究,赵晴初,,,,,,
Doctrine_b084007d8c,论药不拘泥古说，不守旧抱俗，以临床实践为指归,,Doctrine,1,-1.52771,-0.27088,0,论药不拘泥古说，不守旧抱俗，以临床实践为指归,,,,,,,调控药性，炮制配伍,赵晴初,,,,,,
Doctrine_fd6ef007e0,伏气温病有专论，辨证完善治法全,,Doctrine,1,-1.23864,0.4108,0,伏气温病有专论，辨证完善治法全,,,,,,,伏气温病,何廉臣,,,,,,
Doctrine_72ac1e1ff6,形成较为系统的防治伏气温病的辨证论治体系,,Doctrine,1,-0.98812,0.19025,0,形成较为系统的防治伏气温病的辨证论治体系,,,,,,,伏气温病,何廉臣,,,,,,
Doctrine_b5579d88d2,绍地湿重，治主清化,,Doctrine,1,-1.23926,0.39641,0,绍地湿重，治主清化,,,,,,,因地制宜治法,何廉臣,,,,,,
Doctrine_91399ba2e9,六经三焦，辨证并重,,Doctrine,1,-1.20556,0.38043,0,六经三焦，辨证并重,,,,,,,辨证方法,何廉臣,,,,,,
Doctrine_111a1e9704,治温八法，全面发挥,,Doctrine,1,-1.13589,0.35992,0,治温八法，全面发挥,,,,,,,治温之法,何廉臣,,,,,,
Doctrine_8b3d854c79,论治血证，独到中肯,,Doctrine,1,-1.10209,0.34456,0,论治血证，独到中肯,,,,,,,血证论治,何廉臣,,,,,,
Doctrine_53d752cf61,用药组方，轻灵平稳,,Doctrine,1,-1.30796,0.25875,0,用药组方，轻灵平稳,,,,,,,组方用药,何廉臣,,,,,,
Doctrine_d01972d169,喜用“拌”药，单品成品形式多样，品种繁多,,Doctrine,1,-1.10697,0.35649,0,喜用“拌”药，单品成品形式多样，品种繁多,,,,,,,用药特色·拌药,何廉臣,,,,,,
Doctrine_f73e872ea3,善用滑石，寒热互拌升降同调，一方多用按需选择,,Doctrine,1,-1.10052,0.30103,0,善用滑石，寒热互拌升降同调，一方多用按需选择,,,,,,,用药特色·滑石,何廉臣,,,,,,
Doctrine_4851262624,对绍派伤寒功底尤深,,Doctrine,1,-1.07094,0.41506,0,对绍派伤寒功底尤深,,,,,,,绍派伤寒,邵兰荪,,,,,,
Doctrine_b48498b389,用药轻灵，且多采用轻清之品,,Doctrine,1,-1.10556,0.42164,0,用药轻灵，且多采用轻清之品,,,,,,,用药风格,邵兰荪,,,,,,
Doctrine_88bbec5925,对外感温病极为重视气机通畅，每以清解之中梳理气机,,Doctrine,1,-1.14238,0.43819,0,对外感温病极为重视气机通畅，每以清解之中梳理气机,,,,,,,外感温病治疗,邵兰荪,,,,,,
Doctrine_d2f5cecdb1,治疗杂病善用经方化裁,,Doctrine,1,-1.10396,0.43202,0,治疗杂病善用经方化裁,,,,,,,杂病治疗,邵兰荪,,,,,,
Doctrine_bb9ccea0a9,外风客肺，宣泄止咳为主；燥邪浸淫，宜分寒热温凉；温邪上受，直须清热解毒；痰壅气阻，宽胸豁痰为要；肝木犯肺，平肝润肺合用；,,Doctrine,1,-1.07904,0.40838,0,外风客肺，宣泄止咳为主；燥邪浸淫，宜分寒热温凉；温邪上受，直须清热解毒；痰壅气阻，宽胸豁痰为要；肝木犯肺，平肝润肺合用；久嗽不止，收敛扶正并举,,,,,,,咳嗽,邵兰荪,,,,,,
Doctrine_4587556798,秉绍派，芳香化湿必俱；重理论，滋水平肝奏功；夹时邪，清肺疏风为先；固肾元，交泰心肾有效,,Doctrine,1,-1.06036,0.40606,0,秉绍派，芳香化湿必俱；重理论，滋水平肝奏功；夹时邪，清肺疏风为先；固肾元，交泰心肾有效,,,,,,,遗精,邵兰荪,,,,,,
Doctrine_fc2194dccc,师古而不泥古，开创绍派伤寒新颖治法,,Doctrine,1,-0.79831,-0.19696,0,师古而不泥古，开创绍派伤寒新颖治法,,,,,,,绍派伤寒治法,胡宝书,,,,,,
Doctrine_54d6d64e4f,曹氏《中国医学大成》一书，为研究浙江地方医学发展史提供了极为重要的资料,,Doctrine,1,-1.22908,1.17898,678,曹氏《中国医学大成》一书，为研究浙江地方医学发展史提供了极为重要的资料,,,,,,,中国医学大成之价值,,,,,,,
Doctrine_a28b1157da,介绍著名医家的道路以树后辈作模范、记述名家医德以启后学,,Doctrine,1,-1.84357,-0.78777,679,介绍著名医家的道路以树后辈作模范、记述名家医德以启后学,,,,,,,编纂医学大成的意旨,,,,,,,
Doctrine_595de0f320,提出改革成药确定主治，使医家病家两受其益,,Doctrine,1,-1.40972,0.54638,0,提出改革成药确定主治，使医家病家两受其益,,,,,,,成药改革,曹炳章,,,,,,
Doctrine_c2595858ac,药物考证、舌诊发挥，辨证使用成药,,Doctrine,1,-1.38152,0.5191,0,药物考证、舌诊发挥，辨证使用成药,,,,,,,学术特色,曹炳章,,,,,,
Doctrine_e1beff897b,阴暑非暑，实乃伤寒,,Doctrine,1,-1.45922,0.48898,0,阴暑非暑，实乃伤寒,,,,,,,阴暑辨证,曹炳章,,,,,,
Doctrine_08aa9c9999,疗伤暑，分以三焦；医中暑，颇重外感；治暑湿，当辨体质；愈伏暑，宜缓图之,,Doctrine,1,-1.38827,0.55837,0,疗伤暑，分以三焦；医中暑，颇重外感；治暑湿，当辨体质；愈伏暑，宜缓图之,,,,,,,暑病分证论治,曹炳章,,,,,,
Doctrine_fb9a2eee25,徐荣斋于绍派伤寒贡献颇多，一来探源析流，二来重订《通俗伤寒论》，三来开启研究绍派之风气,,Doctrine,1,-1.27626,0.48753,0,徐荣斋于绍派伤寒贡献颇多，一来探源析流，二来重订《通俗伤寒论》，三来开启研究绍派之风气,,,,,,,绍派伤寒,,,,,,,
Doctrine_c9d52fe70f,绍兴述伤寒而能法古宜今，并足以继仲景而昭来兹者首推张景岳,,Doctrine,1,-1.17763,0.60229,0,绍兴述伤寒而能法古宜今，并足以继仲景而昭来兹者首推张景岳,,,,,,,绍派伤寒源流,徐荣斋,,,,,,
Doctrine_96ffddd903,俞氏论伤寒究仲景之法变通仲景之方，在绍言绍，独成一家,,Doctrine,1,-0.76094,0.31494,0,俞氏论伤寒究仲景之法变通仲景之方，在绍言绍，独成一家,,,,,,,俞根初学术特点,俞根初,,,,,,
Doctrine_98f4c32e9e,何廉臣、张畹香、周伯度、邵兰荪、胡宝书等精究伤寒时病，各有所长，对绍派伤寒有了继承和发扬,,Doctrine,1,-1.203,0.60935,0,何廉臣、张畹香、周伯度、邵兰荪、胡宝书等精究伤寒时病，各有所长，对绍派伤寒有了继承和发扬,,,,,,,绍派伤寒之流,徐荣斋,,,,,,
Doctrine_a3bef5fd65,绍派伤寒源虽不远而芳流长,,Doctrine,1,-1.12799,0.56589,0,绍派伤寒源虽不远而芳流长,,,,,,,绍派伤寒评价,徐荣斋,,,,,,
Doctrine_8a3fb2c95a,绍派伤寒注重观目，对病危者必察两目，通过目色判断病之存亡，认为观目为诊法之首要,,Doctrine,1,-0.0842,0.1423,680,绍派伤寒注重观目，对病危者必察两目，通过目色判断病之存亡，认为观目为诊法之首要,,,,,,,诊法诊治,绍派伤寒,,,,,,
Doctrine_2b11b9ac0a,俞根初观目法使医者能在纷繁的证候中抓住主要矛盾,,Doctrine,1,-0.71553,0.29351,0,俞根初观目法使医者能在纷繁的证候中抓住主要矛盾,,,,,,,观目法,俞根初,,,,,,
Doctrine_054613e85a,若能迅速观患者之目以测精气存亡，辨其寒热虚实，及时治疗，或能挽救患者于死亡线上,,Doctrine,1,-2.1455,0.67839,681,若能迅速观患者之目以测精气存亡，辨其寒热虚实，及时治疗，或能挽救患者于死亡线上,,,,,,,观目诊法,,,,,,,
Doctrine_68d1900ceb,舌诊将舌分为舌苔、舌膜、舌质三部分,,Doctrine,1,-0.95857,-1.00592,682,舌诊将舌分为舌苔、舌膜、舌质三部分,,,,,,,舌诊分类,,,,,,,
Doctrine_4662953b4a,四时感证邪气传变的浅深轻重及预后可从舌象测知,,Doctrine,1,-0.6262,0.95621,683,四时感证邪气传变的浅深轻重及预后可从舌象测知,,,,,,,舌诊总论,,,,,,,
Doctrine_c2001cb8f1,苔形以厚薄辨表里、有无辨虚实、偏全辨虚实部位,,Doctrine,1,-0.74946,0.22112,0,苔形以厚薄辨表里、有无辨虚实、偏全辨虚实部位,,,,,,,舌苔-苔形,俞根初,,,,,,
Doctrine_2fc3e3abfd,苔色分白、黄、灰、黑，根据不同苔色辨表里寒热虚实,,Doctrine,1,-0.81092,0.28805,0,苔色分白、黄、灰、黑，根据不同苔色辨表里寒热虚实,,,,,,,舌苔-苔色,俞根初,,,,,,
Doctrine_0dd0bc86c1,苔质分润燥、坚松，以定胃肠津液之虚实,,Doctrine,1,-0.73265,0.25845,0,苔质分润燥、坚松，以定胃肠津液之虚实,,,,,,,舌苔-苔质,俞根初,,,,,,
Doctrine_54ef5e7735,苔势有常变之说，真退、假退之别，以苔势的常变和真假进退判断病邪轻重和预后吉凶,,Doctrine,1,-0.71089,0.28375,0,苔势有常变之说，真退、假退之别，以苔势的常变和真假进退判断病邪轻重和预后吉凶,,,,,,,舌苔-苔势,俞根初,,,,,,
Doctrine_b5001f9d18,体形有胀瘪、凸凹、歪碎、痿战之别，以辨虚实,,Doctrine,1,-0.70822,0.21776,0,体形有胀瘪、凸凹、歪碎、痿战之别，以辨虚实,,,,,,,舌体-体形,俞根初,,,,,,
Doctrine_65a9a83386,体色分红、绛、青、紫，以察表里寒热虚实和传变,,Doctrine,1,-0.79181,0.33979,0,体色分红、绛、青、紫，以察表里寒热虚实和传变,,,,,,,舌体-体色,俞根初,,,,,,
Doctrine_718d37f8a9,舌体分老嫩、软硬、润燥和荣枯，以观虚实及预后,,Doctrine,1,-0.73685,0.20671,0,舌体分老嫩、软硬、润燥和荣枯，以观虚实及预后,,,,,,,舌体-质地,俞根初,,,,,,
Doctrine_e6bc466fcb,体势判断病情发展和预后,,Doctrine,1,-0.75037,0.2319,0,体势判断病情发展和预后,,,,,,,舌体-体势,俞根初,,,,,,
Doctrine_3d31ef09c4,舌象可以客观反映正气盛衰、病位深浅、病邪性质、病情进退，判断疾病预后转归，指导处方用药,,Doctrine,1,-1.35537,0.56099,0,舌象可以客观反映正气盛衰、病位深浅、病邪性质、病情进退，判断疾病预后转归，指导处方用药,,,,,,,舌诊意义,曹炳章,,,,,,
Doctrine_9ccc176c4b,舌尖属心，舌根属肾，中间属脾胃，两边候肝胆,,Doctrine,1,-1.44315,0.52014,0,舌尖属心，舌根属肾，中间属脾胃，两边候肝胆,,,,,,,舌部脏腑分候,曹炳章,,,,,,
Doctrine_2683eca733,辨浓淡以察病之轻重、辨深浅以审病之表里、辨荣枯以断病之吉凶、辨老嫩以析病之虚实,,Doctrine,1,-1.40039,0.52986,0,辨浓淡以察病之轻重、辨深浅以审病之表里、辨荣枯以断病之吉凶、辨老嫩以析病之虚实,,,,,,,辨舌特色,曹炳章,,,,,,
Doctrine_b7ab1c8747,腹诊始于《内经》，至《伤寒杂病论》将腹诊与方药相结合，开启腹诊辨证论治先河,,Doctrine,1,-2.30582,-0.35346,684,腹诊始于《内经》，至《伤寒杂病论》将腹诊与方药相结合，开启腹诊辨证论治先河,,,,,,,腹诊起源与发展,,,,,,,
Doctrine_3f9dde7b3e,以俞根初为代表的绍派伤寒重视腹诊,,Doctrine,1,-0.72946,0.14369,0,以俞根初为代表的绍派伤寒重视腹诊,,,,,,,腹诊,俞根初,,,,,,
Doctrine_80ea2fd448,胸腹为五脏六腑之宫城，阴阳气血之发源,,Doctrine,1,-0.75354,0.29623,0,胸腹为五脏六腑之宫城，阴阳气血之发源,,,,,,,腹诊理论,俞根初,,,,,,
Doctrine_8c79c0d698,补中医诊断之不逮，可法可传,,Doctrine,1,-1.10236,0.56983,0,补中医诊断之不逮，可法可传,,,,,,,腹诊,徐荣斋,,,,,,
Doctrine_7b6a64b5a3,虚里测吉凶、冲任辨真假寒热、察有形实积,,Doctrine,1,-0.74887,0.15134,0,虚里测吉凶、冲任辨真假寒热、察有形实积,,,,,,,腹诊意义,俞根初,,,,,,
